Filename,Relative Frequency of NOUN,Relative Freqency of VERB,Relative Freqency ADJ,Relative Freqency ADV,Unique PER,Unique LOC,Unique ORG
0202.a4.txt,0.4069400630914827,0.42902208201892744,0.10725552050473186,0.056782334384858045,0,0,12
0204.a4.txt,0.4261744966442953,0.31208053691275167,0.15436241610738255,0.10738255033557047,0,0,4
0205.a4.txt,0.4046511627906977,0.30697674418604654,0.15348837209302327,0.13488372093023257,0,0,9
0206.a4.txt,0.3533834586466165,0.3208020050125313,0.19548872180451127,0.13032581453634084,0,0,19
0208.a4.txt,0.291497975708502,0.39878542510121456,0.145748987854251,0.16396761133603238,0,0,4
0213.a4.txt,0.4562841530054645,0.2814207650273224,0.13387978142076504,0.1284153005464481,0,1,11
0214.a4.txt,0.3353115727002967,0.35311572700296734,0.14836795252225518,0.1632047477744807,0,0,6
0215.a4.txt,0.48314606741573035,0.2651685393258427,0.16404494382022472,0.08764044943820225,0,0,11
0216.a4.txt,0.4117647058823529,0.3700980392156863,0.13480392156862744,0.08333333333333333,0,0,13
0218.a4.txt,0.3824451410658307,0.3605015673981191,0.19122257053291536,0.06583072100313479,0,2,1
0219.a4.txt,0.32132963988919666,0.31301939058171746,0.20221606648199447,0.1634349030470914,0,0,6
0222.a4.txt,0.4270557029177719,0.3103448275862069,0.15384615384615385,0.10875331564986737,0,0,5
0223.a4.txt,0.38055555555555554,0.38333333333333336,0.12777777777777777,0.10833333333333334,0,0,11
0224.a4.txt,0.37881508078994613,0.3231597845601436,0.19210053859964094,0.1059245960502693,0,0,11
0227.a4.txt,0.4838709677419355,0.3118279569892473,0.11397849462365592,0.09032258064516129,0,0,10
0234.a4.txt,0.418732782369146,0.2534435261707989,0.1928374655647383,0.1349862258953168,0,0,11
0235.a4.txt,0.40828402366863903,0.3254437869822485,0.1834319526627219,0.08284023668639054,0,0,14
0237.a4.txt,0.38315217391304346,0.30978260869565216,0.1875,0.11956521739130435,0,0,1
0238.a4.txt,0.41379310344827586,0.3660477453580902,0.13262599469496023,0.08753315649867374,0,0,1
1003.a4.txt,0.4899598393574297,0.27309236947791166,0.1606425702811245,0.07630522088353414,0,0,4
1005.a4.txt,0.456575682382134,0.2878411910669975,0.141439205955335,0.1141439205955335,0,0,4
1006.a4.txt,0.4786729857819905,0.20853080568720378,0.1990521327014218,0.11374407582938388,0,0,1
1008.a4.txt,0.4173027989821883,0.25699745547073793,0.183206106870229,0.14249363867684478,0,2,3
1009.a4.txt,0.4594594594594595,0.2852852852852853,0.15315315315315314,0.1021021021021021,0,0,5
1010.a4.txt,0.4541577825159915,0.21961620469083157,0.20042643923240938,0.1257995735607676,0,0,3
1012.a4.txt,0.453125,0.25,0.203125,0.09375,0,0,5
1013.a4.txt,0.40625,0.3125,0.19318181818181818,0.08806818181818182,0,0,0
1014.a4.txt,0.38309859154929576,0.352112676056338,0.15774647887323945,0.10704225352112676,0,0,3
1017.a4.txt,0.3937621832358674,0.2709551656920078,0.1949317738791423,0.14035087719298245,0,0,19
1018.a4.txt,0.3969957081545064,0.3197424892703863,0.16952789699570817,0.11373390557939914,0,0,7
1021.a4.txt,0.4181184668989547,0.2578397212543554,0.20905923344947736,0.11498257839721254,0,0,0
1022.a4.txt,0.4060324825986079,0.31554524361948955,0.14849187935034802,0.12993039443155452,0,0,11
1023.a4.txt,0.441527446300716,0.21479713603818615,0.21957040572792363,0.12410501193317422,0,1,4
1032.a4.txt,0.3163538873994638,0.3485254691689008,0.18498659517426275,0.15013404825737264,0,1,1
1034.a4.txt,0.3901098901098901,0.28846153846153844,0.17307692307692307,0.14835164835164835,0,0,5
1036.a4.txt,0.40476190476190477,0.3005952380952381,0.1636904761904762,0.13095238095238096,0,0,2
1043.a4.txt,0.3709677419354839,0.28763440860215056,0.20967741935483872,0.13172043010752688,0,0,1
1048.a4.txt,0.37236533957845436,0.34192037470725994,0.13817330210772832,0.14754098360655737,0,0,3
